STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/18/2012,,,,,0.61,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/21/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,6/30/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/1/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/2/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/7/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/8/2012,,,,,0.01,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/9/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/10/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/11/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/12/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/14/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/15/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/16/2012,,,,,0.89,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/17/2012,,,,,0.02,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/21/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/26/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,7/31/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/1/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/2/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/7/2012,,,,,0.07,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/10/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/11/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/12/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/13/2012,,,,,0.72,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/14/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/15/2012,,,,,0.97,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/16/2012,,,,,0.12,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/17/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/19/2012,,,,,0.73,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/21/2012,,,,,0.1,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/22/2012,,,,,0.24,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/26/2012,,,,,0.18,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/27/2012,,,,,0.27,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/30/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,8/31/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/1/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/2/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/7/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/8/2012,,,,,0.04,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/9/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/10/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/11/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/12/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/13/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/14/2012,,,,,0.11,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/17/2012,2,",,N",0.11,",,N",,,,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/21/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/26/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/29/2012,,,,,0.15,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,9/30/2012,,,,,1.5,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/1/2012,,,,,0.05,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/2/2012,,,,,0.02,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/7/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/8/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/9/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/10/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/11/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/12/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/13/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/14/2012,,,,,1.1,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/15/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/16/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/17/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/21/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/23/2012,,,,,0.18,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/26/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/30/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,10/31/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/1/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/2/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/7/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/8/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/9/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/10/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/11/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/12/2012,,,,,0.05,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/13/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/14/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/15/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/16/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/17/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/21/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/24/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/25/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/26/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/28/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,11/30/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/1/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/2/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/3/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/4/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/5/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/6/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/7/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/8/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/9/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/10/2012,,,,,0,"T,,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/11/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/12/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/13/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/14/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/15/2012,,,,,0.35,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/16/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/17/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/18/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/19/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/20/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/21/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/22/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/23/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/26/2012,2,",,N",1.41,",,N",,,,,1.7,",,N",,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/27/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/28/2012,,,,,0.03,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/29/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/30/2012,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,12/31/2012,,,,,0.13,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/1/2013,,,,,0.14,",,N",,,,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/2/2013,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/3/2013,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/4/2013,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/5/2013,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/6/2013,,,,,0,",,N",0,",,N",,,,,,
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206,1/7/2013,,,,,0,",,N",0,",,N",,,,,,
